customer_id,customer_name,age,customer_segment,city,registration_date
5497,Hadi Lestari,24,College Student,Bandung,2025-05-29
5498,Vina Permata,30,Office Worker,Palembang,2025-10-07
5499,Eka Nugraha,19,College Student,Medan,2026-06-09
5500,Fajar Nugraha,27,Office Worker,Semarang,2025-01-26
5501,Hadi Ramadhan,19,College Student,Semarang,2025-10-09
5502,Salsa Permata,18,High School Student,Medan,2026-04-29
5503,Dina Nugraha,16,High School Student,Surabaya,2025-03-05
5504,Oki Ramadhan,22,College Student,Jakarta,2025-04-21
5505,Putri Ramadhan,19,College Student,Padang,2025-03-29
5506,Dina Wijaya,15,High School Student,Bandung,2026-02-26
5507,Tio Putra,24,College Student,Jakarta,2026-03-16
5508,Joko Nugraha,20,College Student,Surabaya,2025-05-08
5509,Putri Kurniawan,20,College Student,Jakarta,2025-10-21
5510,Citra Lestari,23,College Student,Pekanbaru,2025-05-29
5511,Joko Putra,16,High School Student,Padang,2025-11-23
5512,Maya Sari,31,Office Worker,Yogyakarta,2025-05-20
5513,Lina Sari,24,Office Worker,Bandung,2025-05-02
5514,Nanda Lestari,33,Office Worker,Surabaya,2026-06-07
5515,Intan Putra,18,High School Student,Semarang,2026-01-19
5516,Citra Ramadhan,33,Office Worker,Makassar,2025-10-10
5517,Fajar Nugraha,28,Office Worker,Makassar,2026-03-23
5518,Tio Kurniawan,32,Office Worker,Padang,2025-07-13
5519,Gita Permata,18,High School Student,Palembang,2025-07-25
5520,Eka Pratama,26,Office Worker,Padang,2026-06-30
5521,Salsa Pratama,30,Office Worker,Medan,2025-03-05
5522,Intan Kurniawan,23,College Student,Palembang,2025-01-17
5523,Joko Permata,31,Office Worker,Surabaya,2026-03-11
5524,Rian Permata,24,College Student,Bandung,2025-04-15
5525,Salsa Saputra,22,College Student,Semarang,2026-03-16
5526,Intan Wijaya,18,High School Student,Yogyakarta,2025-08-16
5527,Gita Lestari,29,Office Worker,Bandung,2026-01-30
5528,Oki Kurniawan,18,High School Student,Semarang,2025-08-01
5529,Intan Permata,18,College Student,Medan,2025-10-25
5530,Salsa Pratama,19,College Student,Surabaya,2026-03-01
5531,Fajar Sari,22,College Student,Palembang,2026-02-05
5532,Joko Lestari,16,High School Student,Makassar,2026-06-08
5533,Fajar Ramadhan,27,Office Worker,Surabaya,2026-02-02
5534,Tio Putra,32,Office Worker,Semarang,2025-09-17
5535,Intan Pratama,17,High School Student,Surabaya,2025-05-06
5536,Putri Ramadhan,18,High School Student,Yogyakarta,2025-08-14
5537,Hadi Lestari,18,High School Student,Semarang,2025-11-29
5538,Putri Putra,34,Office Worker,Yogyakarta,2025-11-26
5539,Gita Putra,22,College Student,Makassar,2025-09-22
5540,Karin Kurniawan,18,College Student,Jakarta,2025-06-20
5541,Gita Wijaya,18,High School Student,Surabaya,2025-01-01
5542,Putri Kurniawan,30,Office Worker,Palembang,2025-08-29
5543,Andi Putra,22,Office Worker,Pekanbaru,2025-01-20
5544,Karin Wijaya,29,Office Worker,Yogyakarta,2025-11-11
5545,Intan Ramadhan,31,Office Worker,Jakarta,2026-04-18
5546,Putri Saputra,18,High School Student,Semarang,2025-05-21
5547,Rian Pratama,16,High School Student,Semarang,2025-11-29
5548,Citra Wijaya,18,High School Student,Jakarta,2025-02-19
5549,Oki Lestari,22,College Student,Padang,2026-04-06
5550,Hadi Pratama,17,High School Student,Bandung,2026-01-26
5551,Dina Putra,24,College Student,Yogyakarta,2025-02-24
5552,Budi Sari,19,College Student,Jakarta,2025-02-20
5553,Hadi Kurniawan,23,Office Worker,Jakarta,2026-05-05
5554,Gita Kurniawan,31,Office Worker,Jakarta,2025-11-28
5555,Salsa Pratama,24,Office Worker,Jakarta,2025-09-27
5556,Andi Permata,35,Office Worker,Palembang,2025-12-28
5557,Rian Sari,18,High School Student,Yogyakarta,2025-05-25
5558,Citra Pratama,25,Office Worker,Padang,2025-05-09
5559,Tio Saputra,24,College Student,Bandung,2026-01-10
5560,Fajar Sari,33,Office Worker,Surabaya,2026-05-20
5561,Dina Pratama,19,College Student,Surabaya,2025-01-01
5562,Karin Ramadhan,24,Office Worker,Medan,2026-01-02
5563,Karin Putra,19,College Student,Medan,2026-06-22
5564,Vina Pratama,21,College Student,Palembang,2026-05-10
5565,Nanda Nugraha,35,Office Worker,Surabaya,2025-06-23
5566,Budi Ramadhan,17,High School Student,Palembang,2026-06-09
5567,Intan Ramadhan,35,Office Worker,Pekanbaru,2025-02-03
5568,Hadi Lestari,34,Office Worker,Jakarta,2025-11-14
5569,Citra Lestari,32,Office Worker,Makassar,2025-07-30
5570,Salsa Permata,35,Office Worker,Jakarta,2025-11-07
5571,Intan Kurniawan,24,Office Worker,Medan,2025-04-04
5572,Tio Pratama,16,High School Student,Makassar,2025-07-08
5573,Rian Permata,34,Office Worker,Bandung,2026-05-29
5574,Dina Lestari,33,Office Worker,Jakarta,2025-07-23
5575,Fajar Nugraha,27,Office Worker,Padang,2026-05-06
5576,Joko Sari,16,High School Student,Bandung,2025-02-23
5577,Gita Lestari,22,Office Worker,Pekanbaru,2026-04-21
5578,Joko Kurniawan,28,Office Worker,Yogyakarta,2025-04-04
5579,Oki Ramadhan,33,Office Worker,Padang,2025-11-10
5580,Budi Putra,23,College Student,Palembang,2025-12-26
5581,Vina Nugraha,16,High School Student,Palembang,2025-06-17
5582,Salsa Nugraha,21,College Student,Yogyakarta,2026-02-02
5583,Dina Lestari,34,Office Worker,Semarang,2026-06-21
5584,Tio Sari,32,Office Worker,Makassar,2026-01-29
5585,Maya Lestari,21,College Student,Medan,2025-12-22
5586,Fajar Nugraha,17,High School Student,Jakarta,2025-02-17
5587,Karin Ramadhan,22,College Student,Surabaya,2026-03-08
5588,Oki Saputra,22,College Student,Yogyakarta,2025-02-22
5589,Oki Wijaya,29,Office Worker,Jakarta,2025-08-29
5590,Rian Permata,23,Office Worker,Semarang,2026-01-30
5591,Salsa Ramadhan,18,College Student,Padang,2025-01-27
5592,Oki Pratama,22,College Student,Makassar,2025-02-28
5593,Intan Ramadhan,18,High School Student,Semarang,2025-07-05
5594,Eka Putra,29,Office Worker,Palembang,2025-05-21
5595,Hadi Lestari,22,College Student,Makassar,2025-02-26
5596,Rian Kurniawan,20,College Student,Makassar,2026-03-26
5597,Citra Kurniawan,22,College Student,Surabaya,2025-04-16
5598,Gita Wijaya,25,Office Worker,Makassar,2025-10-07
5599,Intan Sari,23,Office Worker,Jakarta,2026-04-13
5600,Salsa Permata,23,Office Worker,Yogyakarta,2026-03-09
5601,Hadi Saputra,21,College Student,Surabaya,2025-12-06
5602,Maya Permata,23,College Student,Padang,2026-05-29
5603,Joko Putra,15,High School Student,Yogyakarta,2026-02-03
5604,Lina Wijaya,22,Office Worker,Palembang,2025-07-01
5605,Lina Ramadhan,18,High School Student,Medan,2025-10-29
5606,Budi Putra,22,College Student,Jakarta,2025-07-02
5607,Hadi Pratama,31,Office Worker,Makassar,2026-05-25
5608,Citra Saputra,22,Office Worker,Surabaya,2025-04-05
5609,Vina Putra,24,College Student,Jakarta,2026-02-18
5610,Citra Kurniawan,23,College Student,Pekanbaru,2025-06-05
5611,Oki Saputra,17,High School Student,Medan,2025-04-07
5612,Rian Putra,24,Office Worker,Pekanbaru,2026-01-04
5613,Fajar Pratama,28,Office Worker,Bandung,2025-08-26
5614,Dina Wijaya,15,High School Student,Surabaya,2025-01-13
5615,Gita Sari,22,College Student,Makassar,2025-10-28
5616,Nanda Lestari,22,Office Worker,Makassar,2025-07-01
5617,Nanda Lestari,22,Office Worker,Yogyakarta,2025-06-04
5618,Gita Permata,16,High School Student,Yogyakarta,2026-01-26
5619,Gita Pratama,22,College Student,Jakarta,2025-06-26
5620,Citra Saputra,16,High School Student,Medan,2025-03-10
5621,Gita Kurniawan,17,High School Student,Semarang,2025-11-04
5622,Putri Nugraha,35,Office Worker,Bandung,2026-06-29
5623,Intan Putra,29,Office Worker,Jakarta,2025-02-22
5624,Andi Saputra,22,Office Worker,Medan,2025-08-04
5625,Eka Sari,18,High School Student,Medan,2025-02-07
5626,Nanda Permata,31,Office Worker,Jakarta,2026-03-04
5627,Hadi Permata,22,College Student,Surabaya,2025-09-18
5628,Citra Saputra,21,College Student,Makassar,2026-01-09
5629,Oki Putra,18,College Student,Bandung,2025-01-31
5630,Karin Wijaya,16,High School Student,Pekanbaru,2026-01-28
5631,Rian Ramadhan,25,Office Worker,Padang,2026-03-01
5632,Hadi Ramadhan,19,College Student,Yogyakarta,2025-01-05
5633,Vina Lestari,18,High School Student,Palembang,2025-02-23
5634,Joko Saputra,17,High School Student,Jakarta,2026-05-19
5635,Eka Putra,17,High School Student,Jakarta,2026-05-23
5636,Eka Ramadhan,17,High School Student,Pekanbaru,2026-03-29
5637,Joko Nugraha,24,College Student,Jakarta,2025-07-19
5638,Karin Wijaya,28,Office Worker,Surabaya,2025-09-30
5639,Hadi Wijaya,16,High School Student,Surabaya,2025-08-14
5640,Vina Ramadhan,17,High School Student,Jakarta,2026-04-16
5641,Salsa Sari,19,College Student,Surabaya,2025-01-18
5642,Lina Lestari,30,Office Worker,Surabaya,2025-01-10
5643,Maya Nugraha,24,College Student,Jakarta,2025-02-08
5644,Salsa Lestari,18,College Student,Yogyakarta,2025-02-10
5645,Intan Wijaya,23,College Student,Makassar,2025-02-13
5646,Lina Sari,24,College Student,Bandung,2025-07-16
5647,Eka Lestari,18,High School Student,Jakarta,2025-10-26
5648,Vina Lestari,23,Office Worker,Makassar,2025-07-28
5649,Gita Sari,23,Office Worker,Semarang,2026-04-04
5650,Karin Putra,24,College Student,Makassar,2025-08-24
5651,Gita Permata,33,Office Worker,Surabaya,2026-05-30
5652,Intan Nugraha,28,Office Worker,Padang,2025-12-26
5653,Citra Nugraha,15,High School Student,Makassar,2026-01-18
5654,Maya Putra,23,College Student,Medan,2026-03-03
5655,Rian Nugraha,18,High School Student,Palembang,2025-12-10
5656,Fajar Lestari,16,High School Student,Semarang,2025-09-11
5657,Budi Ramadhan,29,Office Worker,Yogyakarta,2026-05-22
5658,Nanda Kurniawan,35,Office Worker,Makassar,2026-06-02
5659,Dina Wijaya,23,Office Worker,Surabaya,2025-11-26
5660,Intan Saputra,23,Office Worker,Bandung,2026-05-03
5661,Lina Kurniawan,15,High School Student,Jakarta,2026-04-27
5662,Salsa Lestari,17,High School Student,Yogyakarta,2026-04-17
5663,Citra Sari,22,Office Worker,Bandung,2026-06-16
5664,Salsa Pratama,23,College Student,Jakarta,2026-03-13
5665,Fajar Kurniawan,25,Office Worker,Yogyakarta,2026-02-26
5666,Lina Wijaya,27,Office Worker,Padang,2025-06-11
5667,Citra Lestari,28,Office Worker,Yogyakarta,2026-03-10
5668,Citra Saputra,34,Office Worker,Pekanbaru,2025-01-16
5669,Karin Ramadhan,17,High School Student,Surabaya,2025-03-06
5670,Tio Nugraha,32,Office Worker,Jakarta,2025-03-14
5671,Maya Nugraha,34,Office Worker,Medan,2025-07-23
5672,Citra Wijaya,24,College Student,Jakarta,2025-09-11
5673,Rian Ramadhan,34,Office Worker,Palembang,2026-06-13
5674,Citra Pratama,18,College Student,Medan,2025-07-14
5675,Maya Lestari,27,Office Worker,Jakarta,2025-09-08
5676,Putri Kurniawan,17,High School Student,Padang,2025-10-12
5677,Karin Pratama,23,College Student,Yogyakarta,2026-06-27
5678,Eka Nugraha,17,High School Student,Makassar,2026-04-28
5679,Oki Saputra,25,Office Worker,Padang,2025-11-06
5680,Putri Pratama,16,High School Student,Jakarta,2025-06-30
5681,Fajar Sari,16,High School Student,Yogyakarta,2025-09-02
5682,Karin Kurniawan,19,College Student,Semarang,2026-03-17
5683,Putri Putra,30,Office Worker,Makassar,2025-10-02
5684,Citra Kurniawan,18,High School Student,Padang,2025-08-12
5685,Rian Ramadhan,17,High School Student,Surabaya,2026-01-02
5686,Nanda Lestari,22,Office Worker,Makassar,2026-06-23
5687,Budi Lestari,24,College Student,Padang,2025-09-07
5688,Intan Putra,24,Office Worker,Jakarta,2025-01-13
5689,Karin Sari,18,High School Student,Medan,2025-11-04
5690,Budi Permata,33,Office Worker,Jakarta,2025-07-11
5691,Nanda Ramadhan,15,High School Student,Semarang,2025-01-19
5692,Maya Nugraha,15,High School Student,Pekanbaru,2025-12-05
5693,Lina Ramadhan,27,Office Worker,Jakarta,2025-01-26
5694,Nanda Putra,19,College Student,Yogyakarta,2025-01-06
5695,Hadi Sari,27,Office Worker,Padang,2025-05-21
5696,Rian Nugraha,19,College Student,Jakarta,2025-01-27
5697,Karin Lestari,20,College Student,Jakarta,2025-04-15
5698,Joko Lestari,19,College Student,Yogyakarta,2026-06-06
5699,Nanda Kurniawan,27,Office Worker,Surabaya,2025-10-06
5700,Gita Sari,23,College Student,Yogyakarta,2025-10-30
5701,Salsa Putra,21,College Student,Jakarta,2025-01-12
5702,Putri Wijaya,24,College Student,Bandung,2025-03-18
5703,Oki Kurniawan,21,College Student,Yogyakarta,2025-01-18
5704,Oki Ramadhan,18,College Student,Palembang,2025-06-23
5705,Intan Kurniawan,27,Office Worker,Surabaya,2026-02-05
5706,Gita Lestari,24,College Student,Makassar,2025-03-28
5707,Hadi Saputra,24,Office Worker,Bandung,2025-12-09
5708,Putri Wijaya,16,High School Student,Yogyakarta,2026-03-25
5709,Andi Ramadhan,22,Office Worker,Semarang,2025-02-23
5710,Lina Kurniawan,26,Office Worker,Jakarta,2026-03-03
5711,Budi Kurniawan,18,High School Student,Pekanbaru,2025-03-19
5712,Hadi Kurniawan,34,Office Worker,Makassar,2026-03-15
5713,Eka Saputra,24,College Student,Palembang,2026-05-12
5714,Joko Lestari,31,Office Worker,Padang,2025-06-21
5715,Fajar Sari,31,Office Worker,Surabaya,2025-12-27
5716,Citra Ramadhan,24,College Student,Yogyakarta,2025-08-24
5717,Hadi Pratama,16,High School Student,Makassar,2026-03-09
5718,Vina Pratama,21,College Student,Semarang,2025-01-16
5719,Salsa Putra,16,High School Student,Semarang,2026-05-11
5720,Citra Putra,15,High School Student,Jakarta,2025-07-30
5721,Fajar Pratama,16,High School Student,Yogyakarta,2025-11-23
5722,Maya Sari,23,College Student,Jakarta,2025-09-04
5723,Rian Nugraha,28,Office Worker,Semarang,2026-05-18
5724,Putri Pratama,17,High School Student,Bandung,2025-06-16
5725,Andi Ramadhan,15,High School Student,Padang,2026-03-17
5726,Hadi Pratama,24,Office Worker,Semarang,2025-12-19
5727,Budi Nugraha,15,High School Student,Semarang,2025-04-09
5728,Vina Nugraha,18,High School Student,Makassar,2025-04-28
5729,Joko Nugraha,15,High School Student,Bandung,2025-12-19
5730,Citra Ramadhan,35,Office Worker,Bandung,2026-05-16
5731,Oki Saputra,34,Office Worker,Makassar,2025-02-08
5732,Nanda Lestari,23,College Student,Bandung,2025-11-26
5733,Dina Permata,26,Office Worker,Palembang,2025-11-19
5734,Gita Sari,20,College Student,Makassar,2026-05-13
5735,Intan Lestari,24,Office Worker,Makassar,2025-01-29
5736,Lina Saputra,28,Office Worker,Medan,2026-06-27
5737,Fajar Saputra,34,Office Worker,Palembang,2025-11-12
5738,Salsa Ramadhan,22,College Student,Padang,2026-05-28
5739,Fajar Wijaya,18,High School Student,Surabaya,2026-04-12
5740,Eka Permata,23,College Student,Jakarta,2025-07-18
5741,Rian Nugraha,27,Office Worker,Yogyakarta,2025-07-01
5742,Joko Nugraha,23,College Student,Jakarta,2025-05-10
5743,Gita Sari,27,Office Worker,Palembang,2025-05-11
5744,Budi Permata,30,Office Worker,Pekanbaru,2025-01-05
5745,Rian Nugraha,15,High School Student,Surabaya,2025-06-16
5746,Eka Permata,29,Office Worker,Jakarta,2026-01-20
5747,Lina Sari,31,Office Worker,Yogyakarta,2025-04-02
5748,Fajar Lestari,34,Office Worker,Medan,2025-07-06
5749,Tio Saputra,34,Office Worker,Semarang,2026-04-10
5750,Dina Kurniawan,26,Office Worker,Jakarta,2026-06-03
5751,Eka Pratama,15,High School Student,Jakarta,2025-04-25
5752,Karin Wijaya,27,Office Worker,Jakarta,2025-09-20
5753,Citra Pratama,16,High School Student,Jakarta,2025-12-10
5754,Dina Kurniawan,22,Office Worker,Jakarta,2025-08-27
5755,Putri Sari,24,Office Worker,Semarang,2025-11-05
5756,Eka Ramadhan,21,College Student,Jakarta,2025-01-16
5757,Rian Sari,27,Office Worker,Jakarta,2025-03-03
5758,Lina Nugraha,23,College Student,Jakarta,2025-11-17
5759,Tio Nugraha,24,College Student,Semarang,2026-01-03
5760,Hadi Saputra,23,College Student,Padang,2026-03-11
5761,Rian Saputra,32,Office Worker,Surabaya,2025-10-19
5762,Citra Putra,32,Office Worker,Palembang,2025-06-12
5763,Vina Lestari,30,Office Worker,Pekanbaru,2025-08-29
5764,Salsa Nugraha,16,High School Student,Jakarta,2025-11-21
5765,Rian Pratama,33,Office Worker,Yogyakarta,2026-01-10
5766,Nanda Kurniawan,34,Office Worker,Surabaya,2025-05-09
5767,Eka Permata,23,College Student,Surabaya,2025-05-03
5768,Andi Wijaya,15,High School Student,Yogyakarta,2026-04-09
5769,Vina Nugraha,18,College Student,Jakarta,2026-06-11
5770,Joko Nugraha,25,Office Worker,Jakarta,2025-08-17
5771,Joko Putra,23,Office Worker,Makassar,2025-05-24
5772,Maya Wijaya,22,Office Worker,Padang,2025-06-25
5773,Gita Ramadhan,20,College Student,Surabaya,2025-02-22
5774,Joko Lestari,24,Office Worker,Yogyakarta,2025-12-01
5775,Karin Ramadhan,15,High School Student,Jakarta,2025-10-20
5776,Joko Kurniawan,18,College Student,Bandung,2025-08-28
5777,Nanda Sari,28,Office Worker,Jakarta,2026-03-19
5778,Maya Sari,15,High School Student,Semarang,2025-05-16
5779,Karin Pratama,22,Office Worker,Surabaya,2025-03-12
5780,Putri Pratama,18,High School Student,Yogyakarta,2025-01-08
5781,Intan Kurniawan,27,Office Worker,Jakarta,2026-03-09
5782,Joko Wijaya,24,College Student,Palembang,2025-12-02
5783,Oki Putra,18,College Student,Surabaya,2026-02-23
5784,Rian Wijaya,17,High School Student,Jakarta,2025-10-28
5785,Maya Ramadhan,16,High School Student,Yogyakarta,2025-08-25
5786,Oki Permata,28,Office Worker,Medan,2026-05-21
5787,Hadi Kurniawan,20,College Student,Pekanbaru,2026-02-03
5788,Gita Pratama,25,Office Worker,Jakarta,2025-11-19
5789,Putri Saputra,27,Office Worker,Yogyakarta,2025-01-02
5790,Rian Kurniawan,16,High School Student,Bandung,2025-07-04
5791,Dina Lestari,20,College Student,Semarang,2025-01-16
5792,Nanda Putra,28,Office Worker,Yogyakarta,2025-10-06
5793,Eka Nugraha,35,Office Worker,Jakarta,2025-12-17
5794,Eka Nugraha,34,Office Worker,Bandung,2026-01-05
5795,Citra Ramadhan,21,College Student,Semarang,2026-01-13
5796,Andi Putra,31,Office Worker,Bandung,2025-02-24
5797,Maya Permata,17,High School Student,Yogyakarta,2025-07-27
5798,Fajar Saputra,30,Office Worker,Surabaya,2025-05-12
5799,Salsa Putra,30,Office Worker,Medan,2026-01-01
5800,Rian Putra,15,High School Student,Jakarta,2025-12-22
5801,Oki Lestari,21,College Student,Jakarta,2025-06-27
5802,Joko Pratama,16,High School Student,Bandung,2025-08-30
5803,Intan Pratama,23,College Student,Jakarta,2025-10-11
5804,Vina Kurniawan,23,Office Worker,Jakarta,2026-03-13
5805,Andi Kurniawan,19,College Student,Medan,2026-06-09
5806,Nanda Putra,17,High School Student,Surabaya,2025-03-12
5807,Eka Ramadhan,21,College Student,Jakarta,2025-02-23
5808,Eka Permata,30,Office Worker,Jakarta,2025-01-13
5809,Putri Lestari,24,Office Worker,Surabaya,2026-01-11
5810,Nanda Permata,23,College Student,Semarang,2025-09-17
5811,Nanda Lestari,16,High School Student,Padang,2025-03-21
5812,Intan Wijaya,22,Office Worker,Makassar,2026-04-21
5813,Joko Putra,33,Office Worker,Jakarta,2025-03-01
5814,Tio Saputra,22,College Student,Bandung,2025-02-16
5815,Budi Kurniawan,18,High School Student,Bandung,2026-05-05
5816,Dina Nugraha,16,High School Student,Jakarta,2025-02-05
5817,Budi Kurniawan,16,High School Student,Makassar,2026-06-15
5818,Gita Wijaya,19,College Student,Medan,2025-09-13
5819,Fajar Sari,31,Office Worker,Padang,2025-10-13
5820,Putri Ramadhan,18,College Student,Jakarta,2026-01-02
5821,Maya Putra,33,Office Worker,Yogyakarta,2025-08-16
5822,Nanda Putra,20,College Student,Semarang,2025-06-20
5823,Vina Nugraha,22,Office Worker,Medan,2026-05-12
5824,Intan Lestari,25,Office Worker,Yogyakarta,2025-09-02
5825,Fajar Wijaya,18,High School Student,Makassar,2026-01-28
5826,Citra Pratama,20,College Student,Jakarta,2026-06-08
5827,Oki Nugraha,31,Office Worker,Jakarta,2025-10-25
5828,Karin Kurniawan,18,High School Student,Jakarta,2026-04-02
5829,Andi Sari,19,College Student,Pekanbaru,2026-03-13
5830,Joko Kurniawan,24,College Student,Bandung,2025-12-12
5831,Vina Sari,25,Office Worker,Yogyakarta,2026-04-23
5832,Rian Lestari,23,College Student,Medan,2025-07-04
5833,Dina Putra,26,Office Worker,Yogyakarta,2025-09-29
5834,Citra Saputra,19,College Student,Pekanbaru,2026-04-06
5835,Lina Putra,31,Office Worker,Yogyakarta,2025-04-09
5836,Tio Putra,19,College Student,Surabaya,2026-03-10
5837,Fajar Lestari,35,Office Worker,Makassar,2026-04-18
5838,Joko Ramadhan,18,College Student,Palembang,2025-09-26
5839,Hadi Saputra,32,Office Worker,Pekanbaru,2026-01-31
5840,Rian Lestari,31,Office Worker,Surabaya,2026-02-12
5841,Joko Saputra,19,College Student,Makassar,2026-01-22
